2025-04-07T08:31:14.687273 - New user added
2025-04-07T08:31:17.786136 - User accepted by admin
2025-04-07T08:31:22.612275 - Network activity reported
2025-04-07T08:31:24.479730 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 0.0%, Memory: 0.00010413851672386474%
  PID: 13572, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5894760739154364%
  PID: 13632, Name: ExpressVPNNotificationService.exe, CPU: 0.0%, Memory: 0.6986653087004085%
  PID: 13720, Name: msedge.exe, CPU: 0.0%, Memory: 0.38281318747692683%
  PID: 13748, Name: svchost.exe, CPU: 0.0%, Memory: 0.6849190244928585%
  PID: 13756, Name: browserhost.exe, CPU: 0.0%, Memory: 0.045560601066690826%
  PID: 13776, Name: servicehost.exe, CPU: 0.0%, Memory: 0.22572023499897684%
  PID: 13816, Name: mcapexe.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 14060, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16729852711688872%
  PID: 14260, Name: MfeAVSvc.exe, CPU: 0.0%, Memory: 0.5019476506090281%
  PID: 15016, Name: OneDrive.exe, CPU: 0.0%, Memory: 3.264117668192817%
  PID: 15100, Name: msedge.exe, CPU: 0.0%, Memory: 0.44378628901874967%
  PID: 15132, Name: msedge.exe, CPU: 0.0%, Memory: 0.19390591813983615%
  PID: 15208, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.024941174755365607%
  PID: 15236, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.028586022840700873%
  PID: 15284, Name: SecurityHealthSystray.exe, CPU: 0.0%, Memory: 0.14204493681135152%
  PID: 15304, Name: SecurityHealthService.exe, CPU: 0.0%, Memory: 0.2969509804381003%
  PID: 15484, Name: svchost.exe, CPU: 0.0%, Memory: 0.20676702495523347%
  PID: 15556, Name: DesktopExtension.exe, CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 15780, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11387546803754608%
  PID: 15788, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.5181312968005003%
  PID: 15852, Name: cmd.exe, CPU: 0.0%, Memory: 0.04410266183255672%
  PID: 15856, Name: cmd.exe, CPU: 0.0%, Memory: 0.043529899990575466%
  PID: 15868, Name: conhost.exe, CPU: 0.0%, Memory: 0.09903572940439538%
  PID: 15884, Name: conhost.exe, CPU: 0.0%, Memory: 0.09887952162930959%
  PID: 15924, Name: conhost.exe, CPU: 0.0%, Memory: 0.1275176137283724%
  PID: 15964, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.028117399515443484%
  PID: 15972, Name: browserhost.exe, CPU: 0.0%, Memory: 0.04431093886600445%
  PID: 15992, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.4702275791075226%
  PID: 16492, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.6168645038138129%
  PID: 16536, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.1134068447122887%
  PID: 16732, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.0291067154243202%
  PID: 16748, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11908239387373933%
  PID: 16756, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.28054916405409164%
  PID: 16804, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.06420139556026262%
  PID: 16972, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.9811410353138917%
  PID: 17292, Name: chrome.exe, CPU: 0.0%, Memory: 0.9120971987259694%
  PID: 17412, Name: HP.myHP.exe, CPU: 0.0%, Memory: 0.9815575893807872%
  PID: 17544, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.9190224100881064%
  PID: 17552, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4394124713163473%
  PID: 17600, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.22863611346724505%
  PID: 17764, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.318133275432318%
  PID: 17904, Name: chrome.exe, CPU: 0.0%, Memory: 0.6342035668483363%
  PID: 17920, Name: chrome.exe, CPU: 0.0%, Memory: 0.9934293802873078%
  PID: 18036, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.32980668246447964%
  PID: 18048, Name: conhost.exe, CPU: 0.0%, Memory: 0.08174873562823383%
  PID: 18336, Name: svchost.exe, CPU: 0.0%, Memory: 0.48840964343492566%
  PID: 18480, Name: dllhost.exe, CPU: 0.0%, Memory: 0.20473632387911808%
  PID: 18564, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.6996025553509233%
  PID: 18572, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.438891778732728%
  PID: 18624, Name: CrossDeviceService.exe, CPU: 0.0%, Memory: 1.1609361844376442%
  PID: 18640, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.23800857997239286%
  PID: 18816, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.0166002002583676%
  PID: 19000, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.1194989479406348%
  PID: 19124, Name: chrome.exe, CPU: 0.0%, Memory: 0.8813763362924294%
  PID: 19172, Name: HPSystemEventUtilityHost.exe, CPU: 0.0%, Memory: 0.4608129365031015%
  PID: 19188, Name: HPMediaNetwork.exe, CPU: 0.0%, Memory: 0.4331641603129154%
  PID: 19256, Name: svchost.exe, CPU: 0.0%, Memory: 0.254826950423297%
  PID: 19400, Name: svchost.exe, CPU: 0.0%, Memory: 0.3658906785092988%
  PID: 19808, Name: TrustedInstaller.exe, CPU: 0.0%, Memory: 0.1241851811932087%
  PID: 20044, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.7071005285550417%
  PID: 20084, Name: smartscreen.exe, CPU: 0.0%, Memory: 0.1643826486486205%
  PID: 20260, Name: cmd.exe, CPU: 0.0%, Memory: 0.07732284866746957%
  PID: 21000, Name: FileSyncHelper.exe, CPU: 0.0%, Memory: 0.3485516154747753%
  PID: 21260, Name: ApplicationFrameHost.exe, CPU: 0.0%, Memory: 0.5800515381519267%
  PID: 21396, Name: WindowsTerminal.exe, CPU: 0.0%, Memory: 1.1650496558482368%
  PID: 21572, Name: svchost.exe, CPU: 0.0%, Memory: 0.4570639499010424%
  PID: 21676, Name: UserOOBEBroker.exe, CPU: 0.0%, Memory: 0.14631461599702997%
  PID: 21688, Name: svchost.exe, CPU: 0.0%, Memory: 0.2660218409711125%
  PID: 22480, Name: svchost.exe, CPU: 0.0%, Memory: 0.36000685231440044%
2025-04-07T08:43:19.816719 - Web activity reported
2025-04-07T08:43:27.840654 - Network activity reported
2025-04-07T08:43:32.437502 - Web activity reported
2025-04-07T08:43:32.439931 - Activity updated
User Logs:
  PID: 0, Name: System Idle Process, CPU: 1118.6%, Memory: 0.00010413851672386474%
  PID: 4, Name: System, CPU: 6.5%, Memory: 0.13147487736387925%
  PID: 188, Name: , CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 232, Name: Registry, CPU: 0.0%, Memory: 0.7985341462385949%
  PID: 792, Name: smss.exe, CPU: 0.0%, Memory: 0.014787669374788794%
  PID: 1068, Name: csrss.exe, CPU: 0.0%, Memory: 0.05987964711622223%
  PID: 1200, Name: wininit.exe, CPU: 0.0%, Memory: 0.059775508599498366%
  PID: 1208, Name: csrss.exe, CPU: 2.1%, Memory: 0.06815865919576948%
  PID: 1284, Name: services.exe, CPU: 0.0%, Memory: 0.11653100021400466%
  PID: 1312, Name: winlogon.exe, CPU: 0.0%, Memory: 0.11252166732013587%
  PID: 1340, Name: svchost.exe, CPU: 0.0%, Memory: 0.18083653429099114%
  PID: 1360, Name: LsaIso.exe, CPU: 0.0%, Memory: 0.04144712965609817%
  PID: 1376, Name: lsass.exe, CPU: 0.0%, Memory: 0.34745816104917476%
  PID: 1512, Name: svchost.exe, CPU: 0.0%, Memory: 0.4360279695228217%
  PID: 1528, Name: svchost.exe, CPU: 0.0%, Memory: 0.1859393216104605%
  PID: 1536, Name: McUICnt.exe, CPU: 0.0%, Memory: 0.08534151445520717%
  PID: 1540, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.07018936027188484%
  PID: 1548, Name: fontdrvhost.exe, CPU: 0.0%, Memory: 0.034001225710341844%
  PID: 1568, Name: svchost.exe, CPU: 0.0%, Memory: 0.11330270619556485%
  PID: 1644, Name: svchost.exe, CPU: 0.6%, Memory: 0.21265085115013183%
  PID: 1660, Name: svchost.exe, CPU: 0.9%, Memory: 0.13423454805706164%
  PID: 1700, Name: svchost.exe, CPU: 0.0%, Memory: 0.11731203908943363%
  PID: 1752, Name: chrome.exe, CPU: 0.0%, Memory: 0.4164499283787352%
  PID: 1796, Name: dwm.exe, CPU: 4.7%, Memory: 1.1663513873072853%
  PID: 1836, Name: svchost.exe, CPU: 0.4%, Memory: 0.055453760155457985%
  PID: 1852, Name: svchost.exe, CPU: 0.0%, Memory: 0.1252786356188093%
  PID: 1892, Name: svchost.exe, CPU: 0.0%, Memory: 0.13121453107206957%
  PID: 1972, Name: svchost.exe, CPU: 0.0%, Memory: 0.14719979338918282%
  PID: 1988, Name: svchost.exe, CPU: 0.0%, Memory: 0.12054033310787343%
  PID: 1996, Name: svchost.exe, CPU: 0.0%, Memory: 0.13569248729119576%
  PID: 2016, Name: svchost.exe, CPU: 0.0%, Memory: 0.17219303740291036%
  PID: 2020, Name: svchost.exe, CPU: 0.0%, Memory: 0.12835072186216331%
  PID: 2064, Name: Grammarly.WebUI.exe, CPU: 0.6%, Memory: 0.5144963418742537%
  PID: 2128, Name: svchost.exe, CPU: 0.0%, Memory: 0.38234456415166945%
  PID: 2156, Name: svchost.exe, CPU: 0.1%, Memory: 0.11288615212866938%
  PID: 2176, Name: svchost.exe, CPU: 0.0%, Memory: 0.08846566995692311%
  PID: 2228, Name: ms-teams.exe, CPU: 0.0%, Memory: 0.3102286413203931%
  PID: 2276, Name: svchost.exe, CPU: 0.0%, Memory: 0.14808497078133567%
  PID: 2428, Name: chrome.exe, CPU: 0.1%, Memory: 0.2680004727888659%
  PID: 2520, Name: svchost.exe, CPU: 0.0%, Memory: 0.10221195416447325%
  PID: 2584, Name: svchost.exe, CPU: 0.0%, Memory: 0.17875376395651382%
  PID: 2656, Name: amdfendrsr.exe, CPU: 0.0%, Memory: 0.08648703813916968%
  PID: 2704, Name: atiesrxx.exe, CPU: 0.0%, Memory: 0.07763526421764116%
  PID: 2752, Name: svchost.exe, CPU: 0.0%, Memory: 0.14787669374788792%
  PID: 2864, Name: svchost.exe, CPU: 0.0%, Memory: 0.27638362338513706%
  PID: 2876, Name: svchost.exe, CPU: 0.0%, Memory: 0.13194350068913663%
  PID: 2908, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.18041998022409567%
  PID: 2932, Name: cmd.exe, CPU: 0.0%, Memory: 0.05363133611279035%
  PID: 3036, Name: SynTPEnhService.exe, CPU: 0.0%, Memory: 0.11595823837202339%
  PID: 3060, Name: svchost.exe, CPU: 0.0%, Memory: 0.09164189471700097%
  PID: 3144, Name: svchost.exe, CPU: 0.0%, Memory: 0.2758629308015177%
  PID: 3288, Name: SECOMN64.exe, CPU: 0.0%, Memory: 0.11668720798909045%
  PID: 3296, Name: RtkBtManServ.exe, CPU: 0.0%, Memory: 0.08482082187158783%
  PID: 3324, Name: atieclxx.exe, CPU: 0.1%, Memory: 0.15141740331649933%
  PID: 3332, Name: svchost.exe, CPU: 0.0%, Memory: 0.2314478534187894%
  PID: 3336, Name: svchost.exe, CPU: 0.0%, Memory: 0.06258724855104271%
  PID: 3348, Name: svchost.exe, CPU: 0.0%, Memory: 0.10372196265696929%
  PID: 3356, Name: HPSystemEventUtilityBackground.exe, CPU: 0.1%, Memory: 0.7682819071303122%
  PID: 3448, Name: MemCompression, CPU: 0.1%, Memory: 4.178662122061797%
  PID: 3504, Name: svchost.exe, CPU: 0.0%, Memory: 0.11601030763038532%
  PID: 3580, Name: TouchpointAnalyticsClientService.exe, CPU: 0.0%, Memory: 1.0523717807530153%
  PID: 3588, Name: SysInfoCap.exe, CPU: 0.0%, Memory: 0.4397248868665189%
  PID: 3596, Name: NetworkCap.exe, CPU: 0.0%, Memory: 0.10445093227403635%
  PID: 3604, Name: DiagsCap.exe, CPU: 0.0%, Memory: 0.21207808930815056%
  PID: 3612, Name: AppHelperCap.exe, CPU: 0.0%, Memory: 0.2780498396527189%
  PID: 3620, Name: svchost.exe, CPU: 0.0%, Memory: 0.10689818741704715%
  PID: 3628, Name: svchost.exe, CPU: 0.0%, Memory: 0.09237086433406803%
  PID: 3832, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11101165882763983%
  PID: 3880, Name: svchost.exe, CPU: 0.0%, Memory: 0.21863881586175402%
  PID: 3892, Name: svchost.exe, CPU: 0.0%, Memory: 0.18510621347666958%
  PID: 3972, Name: hp-one-agent-service.exe, CPU: 0.0%, Memory: 0.46195846018706405%
  PID: 4000, Name: PEFService.exe, CPU: 0.0%, Memory: 0.0903922325163146%
  PID: 4196, Name: svchost.exe, CPU: 0.0%, Memory: 0.08690359220606514%
  PID: 4212, Name: Grammarly.Desktop.exe, CPU: 12.5%, Memory: 3.3740358725948556%
  PID: 4360, Name: svchost.exe, CPU: 0.0%, Memory: 0.07862458012651788%
  PID: 4384, Name: svchost.exe, CPU: 0.0%, Memory: 0.12246689566726494%
  PID: 4400, Name: svchost.exe, CPU: 0.0%, Memory: 0.29039025388449685%
  PID: 4428, Name: svchost.exe, CPU: 0.0%, Memory: 0.1503760181492607%
  PID: 4456, Name: spoolsv.exe, CPU: 0.0%, Memory: 0.14704358561409703%
  PID: 4492, Name: svchost.exe, CPU: 0.0%, Memory: 0.3239749255279432%
  PID: 4620, Name: svchost.exe, CPU: 0.0%, Memory: 0.08471668335486397%
  PID: 4636, Name: svchost.exe, CPU: 0.0%, Memory: 0.07659387905040252%
  PID: 4648, Name: svchost.exe, CPU: 0.0%, Memory: 0.31980938485898863%
  PID: 4704, Name: svchost.exe, CPU: 0.0%, Memory: 0.26935427350627617%
  PID: 4724, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.15943606910423694%
  PID: 4880, Name: svchost.exe, CPU: 0.0%, Memory: 0.06737762032034049%
  PID: 4888, Name: svchost.exe, CPU: 0.0%, Memory: 0.11752031612288136%
  PID: 4900, Name: HPCommRecovery.exe, CPU: 0.0%, Memory: 0.2727908445581637%
  PID: 4912, Name: nssm.exe, CPU: 0.0%, Memory: 0.05769273826502107%
  PID: 4920, Name: svchost.exe, CPU: 0.0%, Memory: 0.515069103716235%
  PID: 4932, Name: svchost.exe, CPU: 0.0%, Memory: 0.1360569720997293%
  PID: 4968, Name: MpDefenderCoreService.exe, CPU: 0.0%, Memory: 0.317986960816321%
  PID: 4984, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.12762175224509625%
  PID: 5000, Name: svchost.exe, CPU: 0.0%, Memory: 0.4060360767063486%
  PID: 5024, Name: mongod.exe, CPU: 2.1%, Memory: 1.4796000456126703%
  PID: 5044, Name: mfemms.exe, CPU: 0.0%, Memory: 0.17370304589540642%
  PID: 5068, Name: mysqld.exe, CPU: 0.0%, Memory: 0.11455236839625121%
  PID: 5088, Name: OfficeClickToRun.exe, CPU: 0.0%, Memory: 0.6954370146819688%
  PID: 5176, Name: SECOCL64.exe, CPU: 0.0%, Memory: 0.09528674280233625%
  PID: 5192, Name: svchost.exe, CPU: 0.0%, Memory: 0.0582134308486404%
  PID: 5204, Name: svchost.exe, CPU: 0.0%, Memory: 0.31684143713235846%
  PID: 5248, Name: MsMpEng.exe, CPU: 0.5%, Memory: 2.5241614376113954%
  PID: 5296, Name: svchost.exe, CPU: 0.0%, Memory: 0.07950975751867073%
  PID: 5340, Name: wslservice.exe, CPU: 0.0%, Memory: 0.30153307517395034%
  PID: 5472, Name: svchost.exe, CPU: 0.0%, Memory: 0.10273264674809257%
  PID: 5484, Name: expressvpnd.exe, CPU: 0.0%, Memory: 0.17427580773738766%
  PID: 5644, Name: conhost.exe, CPU: 0.0%, Memory: 0.07763526421764116%
  PID: 5916, Name: conhost.exe, CPU: 0.0%, Memory: 0.050350972835988606%
  PID: 5968, Name: mysqld.exe, CPU: 1.6%, Memory: 1.2925152003182474%
  PID: 6056, Name: cmd.exe, CPU: 0.0%, Memory: 0.05347512833770454%
  PID: 6116, Name: msedge.exe, CPU: 0.1%, Memory: 1.449868499088007%
  PID: 6240, Name: conhost.exe, CPU: 0.3%, Memory: 0.0691479751046462%
  PID: 6272, Name: svchost.exe, CPU: 0.0%, Memory: 0.09450570392690726%
  PID: 6304, Name: svchost.exe, CPU: 0.0%, Memory: 0.21202602004978863%
  PID: 6540, Name: msedge.exe, CPU: 0.0%, Memory: 0.09487018873544079%
  PID: 6720, Name: MMSSHOST.exe, CPU: 0.0%, Memory: 0.4082229855575498%
  PID: 6760, Name: ShellHost.exe, CPU: 0.0%, Memory: 0.6449298340708943%
  PID: 6784, Name: svchost.exe, CPU: 0.0%, Memory: 0.09773399794534707%
  PID: 6884, Name: mfevtps.exe, CPU: 0.0%, Memory: 0.17391132292885414%
  PID: 7020, Name: svchost.exe, CPU: 0.0%, Memory: 0.11512513023823248%
  PID: 7048, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.40098535864524115%
  PID: 7096, Name: ProtectedModuleHost.exe, CPU: 0.0%, Memory: 0.2490993320034845%
  PID: 7192, Name: unsecapp.exe, CPU: 0.0%, Memory: 0.09710916684500388%
  PID: 7292, Name: WmiPrvSE.exe, CPU: 0.0%, Memory: 0.15386465845951017%
  PID: 7468, Name: ctfmon.exe, CPU: 0.0%, Memory: 0.41270094177667593%
  PID: 7668, Name: McCSPServiceHost.exe, CPU: 0.0%, Memory: 0.15761364506156927%
  PID: 7732, Name: SynTPEnh.exe, CPU: 1.2%, Memory: 0.21358809780064658%
  PID: 7892, Name: svchost.exe, CPU: 0.0%, Memory: 0.057484461231573344%
  PID: 7932, Name: svchost.exe, CPU: 0.0%, Memory: 0.1714640677858433%
  PID: 7968, Name: conhost.exe, CPU: 0.0%, Memory: 0.04701854030082494%
  PID: 7980, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.538187854428933%
  PID: 8308, Name: svchost.exe, CPU: 0.0%, Memory: 0.33298290722455753%
  PID: 8488, Name: svchost.exe, CPU: 0.0%, Memory: 0.11528133801331827%
  PID: 8560, Name: NgcIso.exe, CPU: 0.0%, Memory: 0.03051258540009237%
  PID: 8572, Name: explorer.exe, CPU: 0.1%, Memory: 3.742946568089147%
  PID: 8704, Name: taskhostw.exe, CPU: 0.0%, Memory: 0.3162686752903772%
  PID: 8728, Name: svchost.exe, CPU: 0.0%, Memory: 0.3055944773261811%
  PID: 8772, Name: WidgetService.exe, CPU: 0.0%, Memory: 0.32860908952215523%
  PID: 8928, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.492054491520261%
  PID: 8952, Name: svchost.exe, CPU: 0.0%, Memory: 0.15985262317113239%
  PID: 8976, Name: AggregatorHost.exe, CPU: 0.0%, Memory: 0.1626122938643148%
  PID: 9032, Name: svchost.exe, CPU: 0.0%, Memory: 1.144274021761826%
  PID: 9108, Name: sihost.exe, CPU: 0.0%, Memory: 0.48367134092398983%
  PID: 9180, Name: svchost.exe, CPU: 0.0%, Memory: 0.4855979034833813%
  PID: 9244, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.137244671882965%
  PID: 9340, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.1338179939901662%
  PID: 9356, Name: conhost.exe, CPU: 0.0%, Memory: 0.09257914136751576%
  PID: 9440, Name: svchost.exe, CPU: 0.0%, Memory: 0.25493108894002087%
  PID: 9612, Name: svchost.exe, CPU: 0.0%, Memory: 0.10184746935593973%
  PID: 9704, Name: svchost.exe, CPU: 0.0%, Memory: 0.10736681074230456%
  PID: 9736, Name: PhoneExperienceHost.exe, CPU: 0.0%, Memory: 1.390561613813766%
  PID: 9924, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.13027728442155478%
  PID: 9960, Name: svchost.exe, CPU: 0.0%, Memory: 0.1056485252163608%
  PID: 10084, Name: svchost.exe, CPU: 0.0%, Memory: 0.09299569543441122%
  PID: 10116, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.019057348560467247%
  PID: 10124, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.013433868657378552%
  PID: 10244, Name: OpenConsole.exe, CPU: 0.0%, Memory: 0.21358809780064658%
  PID: 10256, Name: svchost.exe, CPU: 0.0%, Memory: 0.27076014348204835%
  PID: 10476, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.40629642299815827%
  PID: 10672, Name: svchost.exe, CPU: 0.0%, Memory: 0.10544024818291305%
  PID: 10680, Name: TextInputHost.exe, CPU: 0.0%, Memory: 0.8576327544793881%
  PID: 10768, Name: SearchHost.exe, CPU: 0.0%, Memory: 1.3809808702751705%
  PID: 10792, Name: StartMenuExperienceHost.exe, CPU: 0.0%, Memory: 1.5914968818324629%
  PID: 10800, Name: svchost.exe, CPU: 0.0%, Memory: 0.14881394039840273%
  PID: 10908, Name: svchost.exe, CPU: 0.0%, Memory: 0.3128321042384897%
  PID: 10924, Name: msedge.exe, CPU: 0.0%, Memory: 0.34235537372970537%
  PID: 11072, Name: Widgets.exe, CPU: 0.0%, Memory: 0.6963221920741216%
  PID: 11112, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5517779308613974%
  PID: 11136, Name: svchost.exe, CPU: 0.0%, Memory: 0.212494643375046%
  PID: 11216, Name: svchost.exe, CPU: 0.0%, Memory: 0.19729041993336174%
  PID: 11276, Name: conhost.exe, CPU: 0.0%, Memory: 0.11538547653004214%
  PID: 11664, Name: svchost.exe, CPU: 0.0%, Memory: 0.20161216837740215%
  PID: 11736, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.05618272977252504%
  PID: 12008, Name: WhatsApp.exe, CPU: 0.3%, Memory: 2.518642096225031%
  PID: 12092, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.45435634846622186%
  PID: 12320, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.2116615352412551%
  PID: 12464, Name: chrome.exe, CPU: 0.0%, Memory: 2.3850323792683126%
  PID: 12528, Name: chrome.exe, CPU: 0.0%, Memory: 0.11012648143548698%
  PID: 12548, Name: svchost.exe, CPU: 0.0%, Memory: 0.20166423763576408%
  PID: 12572, Name: NisSrv.exe, CPU: 0.0%, Memory: 0.1158020305969376%
  PID: 12660, Name: uihost.exe, CPU: 0.0%, Memory: 0.16802749673395576%
  PID: 12704, Name: python.exe, CPU: 15.9%, Memory: 0.6308190650548107%
  PID: 12724, Name: conhost.exe, CPU: 0.0%, Memory: 0.11772859315632911%
  PID: 12752, Name: SearchIndexer.exe, CPU: 0.0%, Memory: 0.4391000557661757%
  PID: 12872, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.19213556335553045%
  PID: 13032, Name: mcshield.exe, CPU: 0.0%, Memory: 0.09591157390267943%
  PID: 13216, Name: FileCoAuth.exe, CPU: 0.0%, Memory: 0.32897357433068874%
  PID: 13572, Name: RuntimeBroker.exe, CPU: 0.0%, Memory: 0.5894760739154364%
  PID: 13632, Name: ExpressVPNNotificationService.exe, CPU: 0.0%, Memory: 0.6986653087004085%
  PID: 13720, Name: msedge.exe, CPU: 0.0%, Memory: 0.38281318747692683%
  PID: 13748, Name: svchost.exe, CPU: 0.0%, Memory: 0.6842941933925153%
  PID: 13756, Name: browserhost.exe, CPU: 0.0%, Memory: 0.045560601066690826%
  PID: 13776, Name: servicehost.exe, CPU: 0.3%, Memory: 0.22577230425733877%
  PID: 13816, Name: mcapexe.exe, CPU: 0.0%, Memory: 0.03197052463422648%
  PID: 14060, Name: RtkAudUService64.exe, CPU: 0.0%, Memory: 0.16729852711688872%
  PID: 14260, Name: MfeAVSvc.exe, CPU: 0.0%, Memory: 0.5019476506090281%
  PID: 15016, Name: OneDrive.exe, CPU: 0.0%, Memory: 3.264117668192817%
  PID: 15100, Name: msedge.exe, CPU: 0.0%, Memory: 0.44378628901874967%
  PID: 15132, Name: msedge.exe, CPU: 0.0%, Memory: 0.19390591813983615%
  PID: 15208, Name: BraveCrashHandler64.exe, CPU: 0.0%, Memory: 0.024941174755365607%
  PID: 15236, Name: BraveCrashHandler.exe, CPU: 0.0%, Memory: 0.028586022840700873%
  PID: 15284, Name: SecurityHealthSystray.exe, CPU: 0.0%, Memory: 0.14204493681135152%
  PID: 15304, Name: SecurityHealthService.exe, CPU: 0.0%, Memory: 0.2969509804381003%
  PID: 15484, Name: svchost.exe, CPU: 0.0%, Memory: 0.20676702495523347%
  PID: 15556, Name: DesktopExtension.exe, CPU: 0.0%, Memory: 0.5428220184231449%
  PID: 15780, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11387546803754608%
  PID: 15788, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 1.5178188812503288%
  PID: 15852, Name: cmd.exe, CPU: 0.0%, Memory: 0.04410266183255672%
  PID: 15856, Name: cmd.exe, CPU: 0.0%, Memory: 0.043529899990575466%
  PID: 15868, Name: conhost.exe, CPU: 0.0%, Memory: 0.09903572940439538%
  PID: 15884, Name: conhost.exe, CPU: 0.0%, Memory: 0.09887952162930959%
  PID: 15924, Name: conhost.exe, CPU: 0.0%, Memory: 0.1275176137283724%
  PID: 15964, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.028117399515443484%
  PID: 15972, Name: browserhost.exe, CPU: 0.0%, Memory: 0.04431093886600445%
  PID: 15992, Name: msedgewebview2.exe, CPU: 1.8%, Memory: 1.4700713713324367%
  PID: 16492, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.6168645038138129%
  PID: 16536, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.1134068447122887%
  PID: 16732, Name: MfeBrowserHost.exe, CPU: 0.0%, Memory: 0.0291067154243202%
  PID: 16748, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.11908239387373933%
  PID: 16756, Name: msedgewebview2.exe, CPU: 0.1%, Memory: 0.2808615796042632%
  PID: 16804, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.06420139556026262%
  PID: 16972, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.9814534508640633%
  PID: 17292, Name: chrome.exe, CPU: 0.0%, Memory: 0.9120971987259694%
  PID: 17412, Name: HP.myHP.exe, CPU: 0.0%, Memory: 0.9815575893807872%
  PID: 17544, Name: msedgewebview2.exe, CPU: 0.1%, Memory: 0.9190224100881064%
  PID: 17552, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.4392562635412615%
  PID: 17600, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.22863611346724505%
  PID: 17764, Name: msedgewebview2.exe, CPU: 2.6%, Memory: 1.3209970846422243%
  PID: 17904, Name: chrome.exe, CPU: 0.0%, Memory: 0.6342035668483363%
  PID: 17920, Name: chrome.exe, CPU: 0.0%, Memory: 0.9934293802873078%
  PID: 18036, Name: ModuleCoreService.exe, CPU: 0.0%, Memory: 0.32949426691430805%
  PID: 18048, Name: conhost.exe, CPU: 0.0%, Memory: 0.08174873562823383%
  PID: 18336, Name: svchost.exe, CPU: 0.0%, Memory: 0.4877848123345825%
  PID: 18480, Name: dllhost.exe, CPU: 0.0%, Memory: 0.20473632387911808%
  PID: 18564, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.6996025553509233%
  PID: 18572, Name: msedgewebview2.exe, CPU: 0.0%, Memory: 0.438891778732728%
